Hour,dH
0,7.34000000000015
0.0833333333333333,7.02333333333445
0.166666666666667,6.47333333333518
0.25,5.7400000000016
0.333333333333333,5.54000000000087
0.416666666666667,5.34000000000015
0.5,5.2400000000016
0.583333333333333,5.34000000000015
0.666666666666667,5.0566666666673
0.75,5.04000000000087
0.833333333333333,5.25666666666802
0.916666666666667,5.4233333333353
1,5.44000000000233
1.08333333333333,5.72333333333457
1.16666666666667,5.70666666666815
1.25,7.13999999999942
1.33333333333333,7.7400000000016
1.41666666666667,7.34000000000015
1.5,7.2400000000016
1.58333333333333,7.00666666666742
1.66666666666667,6.35666666666718
1.75,5.34000000000015
1.83333333333333,5.02333333333445
1.91666666666667,4.65666666666645
2,4.04000000000087
2.08333333333333,3.84000000000015
2.16666666666667,3.47333333333517
2.25,2.7400000000016
2.33333333333333,2.70666666666632
2.41666666666667,3.47333333333397
2.5,4.04000000000087
2.58333333333333,3.82333333333372
2.66666666666667,3.45666666666875
2.75,2.63999999999942
2.83333333333333,2.45666666666875
2.91666666666667,2.35666666666717
3,1.94000000000233
3.08333333333333,1.44000000000233
3.16666666666667,1.10666666666778
3.25,0.840000000000146
3.33333333333333,0.623333333332995
3.41666666666667,0.456666666668752
3.5,0.139999999999418
3.58333333333333,-0.159999999999854
3.66666666666667,-0.259999999998399
3.75,0.0400000000008731
3.83333333333333,0.173333333332871
3.91666666666667,0.356666666667175
4,1.13999999999942
4.08333333333333,0.873333333333599
4.16666666666667,1.57333333333433
4.25,2.63999999999942
4.33333333333333,3.09000000000075
4.41666666666667,3.52333333333445
4.5,3.63999999999942
4.58333333333333,4.40666666666705
4.66666666666667,5.30666666666669
4.75,6.04000000000087
4.83333333333333,6.67333333333287
4.91666666666667,7.32333333333372
5,8.34000000000015
5.08333333333333,8.67333333333287
5.16666666666667,9.32333333333372
5.25,9.54000000000087
5.33333333333333,9.62333333333299
5.41666666666667,9.63999999999942
5.5,9.63999999999942
5.58333333333333,9.45666666666875
5.66666666666667,9.15666666666645
5.75,8.34000000000015
5.83333333333333,8.13999999999942
5.91666666666667,8.25666666666802
6,8.13999999999942
6.08333333333333,7.94000000000233
6.16666666666667,8.13999999999942
6.25,8.2400000000016
6.33333333333333,8.57333333333433
6.41666666666667,9.58999999999954
6.5,11.5400000000009
6.58333333333333,14.7733333333332
6.66666666666667,16.6899999999999
6.75,16.5400000000009
6.83333333333333,17.8566666666672
6.91666666666667,17.8400000000001
7,17.5400000000009
7.08333333333333,16.8066666666667
7.16666666666667,16.5233333333344
7.25,16.0400000000009
7.33333333333333,15.123333333333
7.41666666666667,15.2233333333346
7.5,15.1399999999994
7.58333333333333,15.3733333333336
7.66666666666667,16.0233333333344
7.75,15.6399999999994
7.83333333333333,16.0566666666673
7.91666666666667,16.9233333333353
8,16.7400000000016
8.08333333333333,16.4233333333353
8.16666666666667,16.3400000000001
8.25,16.5400000000009
8.33333333333333,16.6899999999999
8.41666666666667,17.2400000000016
8.5,16.6399999999994
8.58333333333333,16.4233333333341
8.66666666666667,13.2566666666662
8.75,11.2400000000016
8.83333333333333,10.5400000000009
8.91666666666667,10.9233333333353
9,11.6399999999994
9.08333333333333,12.5899999999995
9.16666666666667,10.5066666666686
9.25,9.63999999999942
9.33333333333333,10.2066666666663
9.41666666666667,11.123333333333
9.5,11.4400000000023
9.58333333333333,11.5233333333344
9.66666666666667,11.7233333333346
9.75,12.0400000000009
9.83333333333333,11.8400000000001
9.91666666666667,11.2733333333351
10,10.3400000000001
10.0833333333333,10.5733333333343
10.1666666666667,11.0400000000009
10.25,11.1399999999994
10.3333333333333,11.2733333333351
10.4166666666667,11.6566666666665
10.5,12.2400000000016
10.5833333333333,12.0733333333343
10.6666666666667,12.4066666666689
10.75,12.9400000000023
10.8333333333333,13.4566666666688
10.9166666666667,14.4233333333353
11,14.4400000000023
11.0833333333333,15.1899999999999
11.1666666666667,16.3066666666667
11.25,17.1399999999994
11.3333333333333,18.4400000000005
11.4166666666667,19.990000000001
11.5,22.8400000000001
11.5833333333333,23.6733333333329
11.6666666666667,22.956666666667
11.75,21.5400000000009
11.8333333333333,22.0233333333357
11.9166666666667,25.2233333333333
12,26.8400000000001
12.0833333333333,27.3233333333337
12.1666666666667,26.7733333333351
12.25,26.2400000000016
12.3333333333333,27.456666666667
12.4166666666667,28.0566666666661
12.5,30.4400000000023
12.5833333333333,31.9566666666688
12.6666666666667,32.1566666666665
12.75,34.7400000000016
12.8333333333333,39.2733333333351
12.9166666666667,38.6566666666665
13,35.6399999999994
13.0833333333333,29.5233333333332
13.1666666666667,28.856666666669
13.25,32.2400000000016
13.3333333333333,32.7400000000004
13.4166666666667,31.2233333333328
13.5,30.2400000000016
13.5833333333333,28.6899999999999
13.6666666666667,31.5233333333332
13.75,31.8400000000001
13.8333333333333,31.7399999999998
13.9166666666667,32.2900000000015
14,32.4400000000023
14.0833333333333,33.9733333333352
14.1666666666667,34.3733333333336
14.25,35.1399999999994
14.3333333333333,34.9566666666688
14.4166666666667,35.0566666666673
14.5,33.5400000000009
14.5833333333333,31.6900000000017
14.6666666666667,32.123333333333
14.75,30.7400000000016
14.8333333333333,30.8566666666672
14.9166666666667,29.8233333333337
15,29.0400000000009
15.0833333333333,27.3400000000001
15.1666666666667,27.2066666666681
15.25,28.6399999999994
15.3333333333333,28.9733333333352
15.4166666666667,29.8233333333337
15.5,30.5400000000009
15.5833333333333,30.6066666666666
15.6666666666667,30.4400000000023
15.75,27.1399999999994
15.8333333333333,26.5566666666673
15.9166666666667,25.1733333333329
16,25.3400000000001
16.0833333333333,24.6566666666664
16.1666666666667,22.5233333333357
16.25,21.3400000000001
16.3333333333333,21.3400000000001
16.4166666666667,21.1566666666664
16.5,23.4400000000023
16.5833333333333,21.840000000002
16.6666666666667,19.8733333333348
16.75,19.3400000000001
16.8333333333333,18.6066666666666
16.9166666666667,17.9566666666688
17,18.5400000000009
17.0833333333333,18.4566666666688
17.1666666666667,18.8233333333337
17.25,18.7400000000016
17.3333333333333,17.3733333333336
17.4166666666667,18.2400000000016
17.5,18.0400000000009
17.5833333333333,18.5400000000009
17.6666666666667,18.8400000000001
17.75,18.1399999999994
17.8333333333333,18.5566666666673
17.9166666666667,19.5899999999995
18,NaN
18.0833333333333,NaN
18.1666666666667,NaN
18.25,NaN
18.3333333333333,NaN
18.4166666666667,NaN
18.5,NaN
18.5833333333333,NaN
18.6666666666667,NaN
18.75,NaN
18.8333333333333,NaN
18.9166666666667,NaN
19,NaN
19.0833333333333,NaN
19.1666666666667,NaN
19.25,NaN
19.3333333333333,NaN
19.4166666666667,NaN
19.5,NaN
19.5833333333333,NaN
19.6666666666667,NaN
19.75,NaN
19.8333333333333,NaN
19.9166666666667,NaN
20,NaN
